Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,30,545,529,0,18,60,0,4,8,17,46,65,21,35,0,3,9,311,198,10
United Arab Emirates,0,0,0,0,2,9,0,0,0,0,15,0,0,0,0,2,3,8,6,10
Nigeria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,50,0,4,0,0,5,0,0,0,0,1,0,0,2,0
France,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C̫te d'Ivoire,0,0,0,0,0,0,0,0,0,11,0,21,13,33,0,0,0,23,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,6,250,113,0
Senegal,0,528,529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,0
Thailand,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,7,0,0,0,0,0,0,0,0,0,25,9,2,0,0,0,0,0,77,0
HHI,0.386892687,0.895215614,1,0,0.644260854,0.637737222,0,1,1,0.321417742,0.286839008,0.100403369,0.343498665,0.810808721,0,0.130590976,0.130590976,0.626806286,0.382695097,1